Race,Sex,Age Group,Occupation,Cause of Death (ICD),PMR,Deaths,Significance level,Lower 95% CI,Upper 95% CI
,,,"[0]652, 771, 774, 803, 813, 816, 821-822, 850-855, 875, 891, [8]634-659, [9]634-659","[0]J61, [9]501",,,,,
W,M,65-90,PRECISION METAL AND WOODWORKING OCCUPATIONS,ASBESTOSIS,199,22,p<0.01,125,302
,,,"[0]652, 771, 774, 803, 813, 816, 821-822, 850-855, 875, 891, [8]634-659, [9]634-659","[0]J61, [9]501",,,,,
B,F,65-90,AIRCRAFT & STRUCTURAL METAL FABRICATORS,ASBESTOSIS,0,<5,,,
,,,"[0]771, 774, [8]634-655, [9]636","[0]J61, [9]501",,,,,
B,M,65-90,AIRCRAFT & STRUCTURAL METAL FABRICATORS,ASBESTOSIS,0,<5,,,
,,,"[0]771, 774, [8]634-655, [9]636","[0]J61, [9]501",,,,,
W,F,65-90,AIRCRAFT & STRUCTURAL METAL FABRICATORS,ASBESTOSIS,0,<5,,,
,,,"[0]771, 774, [8]634-655, [9]636","[0]J61, [9]501",,,,,
W,M,65-90,AIRCRAFT & STRUCTURAL METAL FABRICATORS,ASBESTOSIS,303,<5,,8,1691
,,,"[0]771, 774, [8]634-655, [9]636","[0]J61, [9]501",,,,,
B,F,65-90,TOOL & DIE MAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]813, [8]634, 635, [9]634, 635","[0]J61, [9]501",,,,,
B,M,65-90,TOOL & DIE MAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]813, [8]634, 635, [9]634, 635","[0]J61, [9]501",,,,,
W,F,65-90,TOOL & DIE MAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]813, [8]634, 635, [9]634, 635","[0]J61, [9]501",,,,,
W,M,65-90,TOOL & DIE MAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]813, [8]634, 635, [9]634, 635","[0]J61, [9]501",,,,,
B,F,65-90,"PRECISION ASSEMBLERS, METAL",ASBESTOSIS,0,<5,,,
,,,"[0]771, 774, [8]636, [9]636","[0]J61, [9]501",,,,,
B,M,65-90,"PRECISION ASSEMBLERS, METAL",ASBESTOSIS,0,<5,,,
,,,"[0]771, 774, [8]636, [9]636","[0]J61, [9]501",,,,,
W,F,65-90,"PRECISION ASSEMBLERS, METAL",ASBESTOSIS,0,<5,,,
,,,"[0]771, 774, [8]636, [9]636","[0]J61, [9]501",,,,,
W,M,65-90,"PRECISION ASSEMBLERS, METAL",ASBESTOSIS,303,<5,,8,1691
,,,"[0]771, 774, [8]636, [9]636","[0]J61, [9]501",,,,,
B,F,65-90,MACHINISTS,ASBESTOSIS,0,<5,,,
,,,"[0]803, [8]637, 639, [9]637, 639","[0]J61, [9]501",,,,,
B,M,65-90,MACHINISTS,ASBESTOSIS,0,<5,,,
,,,"[0]803, [8]637, 639, [9]637, 639","[0]J61, [9]501",,,,,
W,F,65-90,MACHINISTS,ASBESTOSIS,0,<5,,,
,,,"[0]803, [8]637, 639, [9]637, 639","[0]J61, [9]501",,,,,
W,M,65-90,MACHINISTS,ASBESTOSIS,116,7,,47,239
,,,"[0]803, [8]637, 639, [9]637, 639","[0]J61, [9]501",,,,,
B,F,65-90,"TOOL GRINDERS, FITTERS, & SHARPENERS",ASBESTOSIS,0,<5,,,
,,,"[0]821, [8]644, [9]644","[0]J61, [9]501",,,,,
B,M,65-90,"TOOL GRINDERS, FITTERS, & SHARPENERS",ASBESTOSIS,0,<5,,,
,,,"[0]821, [8]644, [9]644","[0]J61, [9]501",,,,,
W,F,65-90,"TOOL GRINDERS, FITTERS, & SHARPENERS",ASBESTOSIS,0,<5,,,
,,,"[0]821, [8]644, [9]644","[0]J61, [9]501",,,,,
W,M,65-90,"TOOL GRINDERS, FITTERS, & SHARPENERS",ASBESTOSIS,0,<5,,,
,,,"[0]821, [8]644, [9]644","[0]J61, [9]501",,,,,
B,F,65-90,"PATTERN & MODEL MAKERS, METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]806, [8]645, [9]645","[0]J61, [9]501",,,,,
B,M,65-90,"PATTERN & MODEL MAKERS, METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]806, [8]645, [9]645","[0]J61, [9]501",,,,,
W,F,65-90,"PATTERN & MODEL MAKERS, METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]806, [8]645, [9]645","[0]J61, [9]501",,,,,
W,M,65-90,"PATTERN & MODEL MAKERS, METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]806, [8]645, [9]645","[0]J61, [9]501",,,,,
B,F,65-90,LAY-OUT WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]816, [8]646, [9]646","[0]J61, [9]501",,,,,
B,M,65-90,LAY-OUT WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]816, [8]646, [9]646","[0]J61, [9]501",,,,,
W,F,65-90,LAY-OUT WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]816, [8]646, [9]646","[0]J61, [9]501",,,,,
W,M,65-90,LAY-OUT WORKERS,ASBESTOSIS,1593,<5,,40,8876
,,,"[0]816, [8]646, [9]646","[0]J61, [9]501",,,,,
B,F,65-90,JEWELERS PRECIOUS STONES & METAL WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]875, [8]647, [9]647","[0]J61, [9]501",,,,,
B,M,65-90,JEWELERS PRECIOUS STONES & METAL WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]875, [8]647, [9]647","[0]J61, [9]501",,,,,
W,F,65-90,JEWELERS PRECIOUS STONES & METAL WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]875, [8]647, [9]647","[0]J61, [9]501",,,,,
W,M,65-90,JEWELERS PRECIOUS STONES & METAL WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]875, [8]647, [9]647","[0]J61, [9]501",,,,,
B,F,65-90,ETCHERS & ENGRAVER,ASBESTOSIS,0,<5,,,
,,,"[0]891, [8]649, [9]649","[0]J61, [9]501",,,,,
B,M,65-90,ETCHERS & ENGRAVER,ASBESTOSIS,0,<5,,,
,,,"[0]891, [8]649, [9]649","[0]J61, [9]501",,,,,
W,F,65-90,ETCHERS & ENGRAVER,ASBESTOSIS,0,<5,,,
,,,"[0]891, [8]649, [9]649","[0]J61, [9]501",,,,,
W,M,65-90,ETCHERS & ENGRAVER,ASBESTOSIS,0,<5,,,
,,,"[0]891, [8]649, [9]649","[0]J61, [9]501",,,,,
B,F,65-90,MISCELLANEOUS PRECISION METAL WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]822, [8]655, [9]655","[0]J61, [9]501",,,,,
B,M,65-90,MISCELLANEOUS PRECISION METAL WORKERS,ASBESTOSIS,6591,<5,p<0.05,165,36722
,,,"[0]822, [8]655, [9]655","[0]J61, [9]501",,,,,
W,F,65-90,MISCELLANEOUS PRECISION METAL WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]822, [8]655, [9]655","[0]J61, [9]501",,,,,
W,M,65-90,MISCELLANEOUS PRECISION METAL WORKERS,ASBESTOSIS,521,<5,,13,2905
,,,"[0]822, [8]655, [9]655","[0]J61, [9]501",,,,,
B,F,65-90,PRECISION WOODWORKING OCCUPATIONS,ASBESTOSIS,0,<5,,,
,,,"[0]850-852, 855, [8]656-659, [9]656-659","[0]J61, [9]501",,,,,
B,M,65-90,PRECISION WOODWORKING OCCUPATIONS,ASBESTOSIS,0,<5,,,
,,,"[0]850-852, 855, [8]656-659, [9]656-659","[0]J61, [9]501",,,,,
W,F,65-90,PRECISION WOODWORKING OCCUPATIONS,ASBESTOSIS,0,<5,,,
,,,"[0]850-852, 855, [8]656-659, [9]656-659","[0]J61, [9]501",,,,,
W,M,65-90,PRECISION WOODWORKING OCCUPATIONS,ASBESTOSIS,226,<5,,6,1259
,,,"[0]850-852, 855, [8]656-659, [9]656-659","[0]J61, [9]501",,,,,
B,F,65-90,"PATTERN & MODEL MAKERS, WOOD",ASBESTOSIS,0,<5,,,
,,,"[0]852, [8]656, [9]656","[0]J61, [9]501",,,,,
B,M,65-90,"PATTERN & MODEL MAKERS, WOOD",ASBESTOSIS,0,<5,,,
,,,"[0]852, [8]656, [9]656","[0]J61, [9]501",,,,,
W,F,65-90,"PATTERN & MODEL MAKERS, WOOD",ASBESTOSIS,0,<5,,,
,,,"[0]852, [8]656, [9]656","[0]J61, [9]501",,,,,
W,M,65-90,"PATTERN & MODEL MAKERS, WOOD",ASBESTOSIS,0,<5,,,
,,,"[0]852, [8]656, [9]656","[0]J61, [9]501",,,,,
B,F,65-90,CABINET MAKERS & BENCH CARPENTERS,ASBESTOSIS,0,<5,,,
,,,"[0]850, [8]657, [9]657","[0]J61, [9]501",,,,,
B,M,65-90,CABINET MAKERS & BENCH CARPENTERS,ASBESTOSIS,0,<5,,,
,,,"[0]850, [8]657, [9]657","[0]J61, [9]501",,,,,
W,F,65-90,CABINET MAKERS & BENCH CARPENTERS,ASBESTOSIS,0,<5,,,
,,,"[0]850, [8]657, [9]657","[0]J61, [9]501",,,,,
W,M,65-90,CABINET MAKERS & BENCH CARPENTERS,ASBESTOSIS,0,<5,,,
,,,"[0]850, [8]657, [9]657","[0]J61, [9]501",,,,,
B,F,65-90,FURNITURE FINISHERS,ASBESTOSIS,0,<5,,,
,,,"[0]851, [8]658, [9]658","[0]J61, [9]501",,,,,
B,M,65-90,FURNITURE FINISHERS,ASBESTOSIS,0,<5,,,
,,,"[0]851, [8]658, [9]658","[0]J61, [9]501",,,,,
W,F,65-90,FURNITURE FINISHERS,ASBESTOSIS,0,<5,,,
,,,"[0]851, [8]658, [9]658","[0]J61, [9]501",,,,,
W,M,65-90,FURNITURE FINISHERS,ASBESTOSIS,638,<5,,16,3557
,,,"[0]851, [8]658, [9]658","[0]J61, [9]501",,,,,
B,F,65-90,MISCELLANEOUS PRECISION WOODWORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]855, [8]659, [9]659","[0]J61, [9]501",,,,,
B,M,65-90,MISCELLANEOUS PRECISION WOODWORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]855, [8]659, [9]659","[0]J61, [9]501",,,,,
W,F,65-90,MISCELLANEOUS PRECISION WOODWORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]855, [8]659, [9]659","[0]J61, [9]501",,,,,
W,M,65-90,MISCELLANEOUS PRECISION WOODWORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]855, [8]659, [9]659","[0]J61, [9]501",,,,,
B,F,65-90,"PRECISION FABRIC, APPAREL, & FURNISHINGS MACHINE WORKERS",ASBESTOSIS,0,<5,,,
,,,"[0]835, 833, 844-845, [8]666-674, [9]666-674","[0]J61, [9]501",,,,,
B,M,65-90,"PRECISION FABRIC, APPAREL, & FURNISHINGS MACHINE WORKERS",ASBESTOSIS,0,<5,,,
,,,"[0]835, 833, 844-845, [8]666-674, [9]666-674","[0]J61, [9]501",,,,,
W,F,65-90,"PRECISION FABRIC, APPAREL, & FURNISHINGS MACHINE WORKERS",ASBESTOSIS,0,<5,,,
,,,"[0]835, 833, 844-845, [8]666-674, [9]666-674","[0]J61, [9]501",,,,,
W,M,65-90,"PRECISION FABRIC, APPAREL, & FURNISHINGS MACHINE WORKERS",ASBESTOSIS,124,<5,,3,692
,,,"[0]835, 833, 844-845, [8]666-674, [9]666-674","[0]J61, [9]501",,,,,
B,F,65-90,PRECISION TEXTILE & APPAREL MACHINE WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]835, 844, [8]666, 667, 673, 674, [9]666, 667, 674","[0]J61, [9]501",,,,,
B,M,65-90,PRECISION TEXTILE & APPAREL MACHINE WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]835, 844, [8]666, 667, 673, 674, [9]666, 667, 674","[0]J61, [9]501",,,,,
W,F,65-90,PRECISION TEXTILE & APPAREL MACHINE WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]835, 844, [8]666, 667, 673, 674, [9]666, 667, 674","[0]J61, [9]501",,,,,
W,M,65-90,PRECISION TEXTILE & APPAREL MACHINE WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]835, 844, [8]666, 667, 673, 674, [9]666, 667, 674","[0]J61, [9]501",,,,,
B,F,65-90,"TAILORS, DRESSMAKERS, SEWERS",ASBESTOSIS,0,<5,,,
,,,"[0]835, [8]666-667, [9]666-667","[0]J61, [9]501",,,,,
B,M,65-90,"TAILORS, DRESSMAKERS, SEWERS",ASBESTOSIS,0,<5,,,
,,,"[0]835, [8]666-667, [9]666-667","[0]J61, [9]501",,,,,
W,F,65-90,"TAILORS, DRESSMAKERS, SEWERS",ASBESTOSIS,0,<5,,,
,,,"[0]835, [8]666-667, [9]666-667","[0]J61, [9]501",,,,,
W,M,65-90,"TAILORS, DRESSMAKERS, SEWERS",ASBESTOSIS,0,<5,,,
,,,"[0]835, [8]666-667, [9]666-667","[0]J61, [9]501",,,,,
B,F,65-90,UPHOLSTERERS,ASBESTOSIS,0,<5,,,
,,,"[0]845, [8]668, [9]668","[0]J61, [9]501",,,,,
B,M,65-90,UPHOLSTERERS,ASBESTOSIS,0,<5,,,
,,,"[0]845, [8]668, [9]668","[0]J61, [9]501",,,,,
W,F,65-90,UPHOLSTERERS,ASBESTOSIS,0,<5,,,
,,,"[0]845, [8]668, [9]668","[0]J61, [9]501",,,,,
W,M,65-90,UPHOLSTERERS,ASBESTOSIS,0,<5,,,
,,,"[0]845, [8]668, [9]668","[0]J61, [9]501",,,,,
B,F,65-90,SHOE REPAIRERS,ASBESTOSIS,0,<5,,,
,,,"[0]833, [8]669, [9]669","[0]J61, [9]501",,,,,
B,M,65-90,SHOE REPAIRERS,ASBESTOSIS,0,<5,,,
,,,"[0]833, [8]669, [9]669","[0]J61, [9]501",,,,,
W,F,65-90,SHOE REPAIRERS,ASBESTOSIS,0,<5,,,
,,,"[0]833, [8]669, [9]669","[0]J61, [9]501",,,,,
W,M,65-90,SHOE REPAIRERS,ASBESTOSIS,607,<5,,15,3383
,,,"[0]833, [8]669, [9]669","[0]J61, [9]501",,,,,
B,F,65-90,"TEXTILE, APPAREL AND FURNISHINGS WORKERS, ALL OTHER",ASBESTOSIS,0,<5,,,
,,,"[0]844, 846, [8]674, [9]674","[0]J61, [9]501",,,,,
B,M,65-90,"TEXTILE, APPAREL AND FURNISHINGS WORKERS, ALL OTHER",ASBESTOSIS,0,<5,,,
,,,"[0]844, 846, [8]674, [9]674","[0]J61, [9]501",,,,,
W,F,65-90,"TEXTILE, APPAREL AND FURNISHINGS WORKERS, ALL OTHER",ASBESTOSIS,0,<5,,,
,,,"[0]844, 846, [8]674, [9]674","[0]J61, [9]501",,,,,
W,M,65-90,"TEXTILE, APPAREL AND FURNISHINGS WORKERS, ALL OTHER",ASBESTOSIS,0,<5,,,
,,,"[0]844, 846, [8]674, [9]674","[0]J61, [9]501",,,,,
B,F,65-90,"PRECISION WORKERS, ASSORTED MATERIALS",ASBESTOSIS,0,<5,,,
,,,"[0]352, 756, 772, 806, 810, 812-813, 823, 844, 876, 892, [8]675-684, [9]675-684","[0]J61, [9]501",,,,,
B,M,65-90,"PRECISION WORKERS, ASSORTED MATERIALS",ASBESTOSIS,0,<5,,,
,,,"[0]352, 756, 772, 806, 810, 812-813, 823, 844, 876, 892, [8]675-684, [9]675-684","[0]J61, [9]501",,,,,
W,F,65-90,"PRECISION WORKERS, ASSORTED MATERIALS",ASBESTOSIS,0,<5,,,
,,,"[0]352, 756, 772, 806, 810, 812-813, 823, 844, 876, 892, [8]675-684, [9]675-684","[0]J61, [9]501",,,,,
W,M,65-90,"PRECISION WORKERS, ASSORTED MATERIALS",ASBESTOSIS,77,<5,,2,427
,,,"[0]352, 756, 772, 806, 810, 812-813, 823, 844, 876, 892, [8]675-684, [9]675-684","[0]J61, [9]501",,,,,
B,F,65-90,"MOLDERS & SHAPERS, EXC METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]810, 892, [8]675, [9]675","[0]J61, [9]501",,,,,
B,M,65-90,"MOLDERS & SHAPERS, EXC METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]810, 892, [8]675, [9]675","[0]J61, [9]501",,,,,
W,F,65-90,"MOLDERS & SHAPERS, EXC METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]810, 892, [8]675, [9]675","[0]J61, [9]501",,,,,
W,M,65-90,"MOLDERS & SHAPERS, EXC METAL & PLASTIC",ASBESTOSIS,0,<5,,,
,,,"[0]810, 892, [8]675, [9]675","[0]J61, [9]501",,,,,
B,F,65-90,FABRIC & APPAREL PATTERNMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]806, 844, [8]676, [9]676","[0]J61, [9]501",,,,,
B,M,65-90,FABRIC & APPAREL PATTERNMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]806, 844, [8]676, [9]676","[0]J61, [9]501",,,,,
W,F,65-90,FABRIC & APPAREL PATTERNMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]806, 844, [8]676, [9]676","[0]J61, [9]501",,,,,
W,M,65-90,FABRIC & APPAREL PATTERNMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]806, 844, [8]676, [9]676","[0]J61, [9]501",,,,,
B,F,65-90,"MEDICAL, DENTAL, OPTICAL LAB TECHNICIANS",ASBESTOSIS,0,<5,,,
,,,"[0]352, 876, [8]677-678, [9]677-678","[0]J61, [9]501",,,,,
B,M,65-90,"MEDICAL, DENTAL, OPTICAL LAB TECHNICIANS",ASBESTOSIS,0,<5,,,
,,,"[0]352, 876, [8]677-678, [9]677-678","[0]J61, [9]501",,,,,
W,F,65-90,"MEDICAL, DENTAL, OPTICAL LAB TECHNICIANS",ASBESTOSIS,0,<5,,,
,,,"[0]352, 876, [8]677-678, [9]677-678","[0]J61, [9]501",,,,,
W,M,65-90,"MEDICAL, DENTAL, OPTICAL LAB TECHNICIANS",ASBESTOSIS,0,<5,,,
,,,"[0]352, 876, [8]677-678, [9]677-678","[0]J61, [9]501",,,,,
B,F,65-90,BOOKBINDERS,ASBESTOSIS,0,<5,,,
,,,"[0]823, [8]679, [9]679","[0]J61, [9]501",,,,,
B,M,65-90,BOOKBINDERS,ASBESTOSIS,0,<5,,,
,,,"[0]823, [8]679, [9]679","[0]J61, [9]501",,,,,
W,F,65-90,BOOKBINDERS,ASBESTOSIS,0,<5,,,
,,,"[0]823, [8]679, [9]679","[0]J61, [9]501",,,,,
W,M,65-90,BOOKBINDERS,ASBESTOSIS,0,<5,,,
,,,"[0]823, [8]679, [9]679","[0]J61, [9]501",,,,,
B,F,65-90,ELECTRICAL & ELECTRONIC EQUIPMENT ASSEMBLERS,ASBESTOSIS,0,<5,,,
,,,"[0]772, [8]683, [9]683","[0]J61, [9]501",,,,,
B,M,65-90,ELECTRICAL & ELECTRONIC EQUIPMENT ASSEMBLERS,ASBESTOSIS,0,<5,,,
,,,"[0]772, [8]683, [9]683","[0]J61, [9]501",,,,,
W,F,65-90,ELECTRICAL & ELECTRONIC EQUIPMENT ASSEMBLERS,ASBESTOSIS,0,<5,,,
,,,"[0]772, [8]683, [9]683","[0]J61, [9]501",,,,,
W,M,65-90,ELECTRICAL & ELECTRONIC EQUIPMENT ASSEMBLERS,ASBESTOSIS,604,<5,,15,3364
,,,"[0]772, [8]683, [9]683","[0]J61, [9]501",,,,,
B,F,65-90,"MACHINE TOOL SETTERS, TOOL & DIE AND RIGGERS",ASBESTOSIS,0,<5,,,
,,,"[0]756, 812-813, [8]684, [9]684","[0]J61, [9]501",,,,,
B,M,65-90,"MACHINE TOOL SETTERS, TOOL & DIE AND RIGGERS",ASBESTOSIS,0,<5,,,
,,,"[0]756, 812-813, [8]684, [9]684","[0]J61, [9]501",,,,,
W,F,65-90,"MACHINE TOOL SETTERS, TOOL & DIE AND RIGGERS",ASBESTOSIS,0,<5,,,
,,,"[0]756, 812-813, [8]684, [9]684","[0]J61, [9]501",,,,,
W,M,65-90,"MACHINE TOOL SETTERS, TOOL & DIE AND RIGGERS",ASBESTOSIS,0,<5,,,
,,,"[0]756, 812-813, [8]684, [9]684","[0]J61, [9]501",,,,,
B,F,65-90,FOOD PROCESSING WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]780-781, 784, [8]686-688, [9]686-688","[0]J61, [9]501",,,,,
B,M,65-90,FOOD PROCESSING WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]780-781, 784, [8]686-688, [9]686-688","[0]J61, [9]501",,,,,
W,F,65-90,FOOD PROCESSING WORKERS,ASBESTOSIS,0,<5,,,
,,,"[0]780-781, 784, [8]686-688, [9]686-688","[0]J61, [9]501",,,,,
W,M,65-90,FOOD PROCESSING WORKERS,ASBESTOSIS,54,<5,,1,300
,,,"[0]780-781, 784, [8]686-688, [9]686-688","[0]J61, [9]501",,,,,
B,F,65-90,BUTCHERS & MEAT CUTTERS,ASBESTOSIS,0,<5,,,
,,,"[0]781, [8]686, [9]686","[0]J61, [9]501",,,,,
B,M,65-90,BUTCHERS & MEAT CUTTERS,ASBESTOSIS,0,<5,,,
,,,"[0]781, [8]686, [9]686","[0]J61, [9]501",,,,,
W,F,65-90,BUTCHERS & MEAT CUTTERS,ASBESTOSIS,0,<5,,,
,,,"[0]781, [8]686, [9]686","[0]J61, [9]501",,,,,
W,M,65-90,BUTCHERS & MEAT CUTTERS,ASBESTOSIS,81,<5,,2,449
,,,"[0]781, [8]686, [9]686","[0]J61, [9]501",,,,,
B,F,65-90,BAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]780, [8]687, [9]687","[0]J61, [9]501",,,,,
B,M,65-90,BAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]780, [8]687, [9]687","[0]J61, [9]501",,,,,
W,F,65-90,BAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]780, [8]687, [9]687","[0]J61, [9]501",,,,,
W,M,65-90,BAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]780, [8]687, [9]687","[0]J61, [9]501",,,,,
B,F,65-90,FOOD BATCHMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]784, [8]688, [9]688","[0]J61, [9]501",,,,,
B,M,65-90,FOOD BATCHMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]784, [8]688, [9]688","[0]J61, [9]501",,,,,
W,F,65-90,FOOD BATCHMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]784, [8]688, [9]688","[0]J61, [9]501",,,,,
W,M,65-90,FOOD BATCHMAKERS,ASBESTOSIS,0,<5,,,
,,,"[0]784, [8]688, [9]688","[0]J61, [9]501",,,,,
B,F,65-90,"FOOD & TOBACCO ROASTING, BAKING & DRYING MACHINE OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]783, [8]763, 766, [9]763, 766","[0]J61, [9]501",,,,,
B,M,65-90,"FOOD & TOBACCO ROASTING, BAKING & DRYING MACHINE OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]783, [8]763, 766, [9]763, 766","[0]J61, [9]501",,,,,
W,F,65-90,"FOOD & TOBACCO ROASTING, BAKING & DRYING MACHINE OPERATORS",ASBESTOSIS,0,<5,,,
,,,"[0]783, [8]763, 766, [9]763, 766","[0]J61, [9]501",,,,,
W,M,65-90,"FOOD & TOBACCO ROASTING, BAKING & DRYING MACHINE OPERATORS",ASBESTOSIS,239,<5,,6,1334
,,,"[0]783, [8]763, 766, [9]763, 766","[0]J61, [9]501",,,,,
B,F,65-90,"INSPECTORS, TESTERS, & RELATED WORKERS",ASBESTOSIS,0,<5,,,
,,,"[0]874, 775, [8]689, 693, [9]689, 693","[0]J61, [9]501",,,,,
B,M,65-90,"INSPECTORS, TESTERS, & RELATED WORKERS",ASBESTOSIS,0,<5,,,
,,,"[0]874, 775, [8]689, 693, [9]689, 693","[0]J61, [9]501",,,,,
W,F,65-90,"INSPECTORS, TESTERS, & RELATED WORKERS",ASBESTOSIS,0,<5,,,
,,,"[0]874, 775, [8]689, 693, [9]689, 693","[0]J61, [9]501",,,,,
W,M,65-90,"INSPECTORS, TESTERS, & RELATED WORKERS",ASBESTOSIS,137,<5,,17,494
,,,"[0]874, 775, [8]689, 693, [9]689, 693","[0]J61, [9]501",,,,,
B,F,65-90,"INSPECTORS, TESTERS, & GRADERS",ASBESTOSIS,0,<5,,,
,,,"[0]874, [8]689, [9]689","[0]J61, [9]501",,,,,
B,M,65-90,"INSPECTORS, TESTERS, & GRADERS",ASBESTOSIS,0,<5,,,
,,,"[0]874, [8]689, [9]689","[0]J61, [9]501",,,,,
W,F,65-90,"INSPECTORS, TESTERS, & GRADERS",ASBESTOSIS,0,<5,,,
,,,"[0]874, [8]689, [9]689","[0]J61, [9]501",,,,,
W,M,65-90,"INSPECTORS, TESTERS, & GRADERS",ASBESTOSIS,104,<5,,3,582
,,,"[0]874, [8]689, [9]689","[0]J61, [9]501",,,,,
B,F,65-90,MISC. ASSEMBLERS & FABRICATORS,ASBESTOSIS,0,<5,,,
,,,"[0]775, [8]693, [9]693","[0]J61, [9]501",,,,,
B,M,65-90,MISC. ASSEMBLERS & FABRICATORS,ASBESTOSIS,0,<5,,,
,,,"[0]775, [8]693, [9]693","[0]J61, [9]501",,,,,
W,F,65-90,MISC. ASSEMBLERS & FABRICATORS,ASBESTOSIS,0,<5,,,
,,,"[0]775, [8]693, [9]693","[0]J61, [9]501",,,,,
W,M,65-90,MISC. ASSEMBLERS & FABRICATORS,ASBESTOSIS,198,<5,,5,1101
,,,"[0]775, [8]693, [9]693","[0]J61, [9]501",,,,,
B,F,65-90,PLANT & SYSTEM OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]860-863, 965, [8]694-699, [9]694-699","[0]J61, [9]501",,,,,
B,M,65-90,PLANT & SYSTEM OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]860-863, 965, [8]694-699, [9]694-699","[0]J61, [9]501",,,,,
W,F,65-90,PLANT & SYSTEM OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]860-863, 965, [8]694-699, [9]694-699","[0]J61, [9]501",,,,,
W,M,65-90,PLANT & SYSTEM OPERATORS,ASBESTOSIS,149,<5,,31,436
,,,"[0]860-863, 965, [8]694-699, [9]694-699","[0]J61, [9]501",,,,,
B,F,65-90,WATER & SEWAGE TREATMENT PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]862, [8]694, [9]694","[0]J61, [9]501",,,,,
B,M,65-90,WATER & SEWAGE TREATMENT PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]862, [8]694, [9]694","[0]J61, [9]501",,,,,
W,F,65-90,WATER & SEWAGE TREATMENT PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]862, [8]694, [9]694","[0]J61, [9]501",,,,,
W,M,65-90,WATER & SEWAGE TREATMENT PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]862, [8]694, [9]694","[0]J61, [9]501",,,,,
B,F,65-90,POWER PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]860, [8]695, [9]695","[0]J61, [9]501",,,,,
B,M,65-90,POWER PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]860, [8]695, [9]695","[0]J61, [9]501",,,,,
W,F,65-90,POWER PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]860, [8]695, [9]695","[0]J61, [9]501",,,,,
W,M,65-90,POWER PLANT OPERATORS,ASBESTOSIS,0,<5,,,
,,,"[0]860, [8]695, [9]695","[0]J61, [9]501",,,,,
B,F,65-90,STATIONARY ENGINEERS,ASBESTOSIS,0,<5,,,
,,,"[0]861, 965, [8]696, [9]696","[0]J61, [9]501",,,,,
